Date,last_price,return,volatility_weekly,volatility_monthly,volatility_annual,T+1 return,T+3 return,T+5 return,T+10 return
2018-01-12,11.65,0.008658008658008587,0.0028104726387981165,0.007358921465298418,0.014836627982147469,11.7,0.024070021881837933,0.03539823008849541,0.044642857142857206
2018-01-15,11.7,0.0042918454935620964,0.002845972991599373,0.005131622687863094,0.014838052353464325,10.45,-0.09523809523809534,-0.07929515418502209,-0.0669642857142857
2018-01-16,10.45,-0.10683760683760679,0.051248165995113525,0.025003982061776217,0.016302287942809877,10.5,-0.09871244635193133,-0.08096280087527363,-0.06249999999999989
2018-01-17,10.5,0.004784688995215447,0.05105973970076265,0.024654593832195197,0.014354852883056912,10.55,-0.09829059829059816,-0.08658008658008653,-0.05803571428571419
2018-01-18,10.55,0.004761904761904745,0.050325287019294916,0.02458243402873927,0.014288341609135087,10.55,0.009569377990430672,-0.09442060085836912,-0.06222222222222218
2018-01-19,10.55,0.0,0.049367231348076066,0.024551987973576817,0.014263202936800584,10.525,0.0023809523809523725,-0.10042735042735029,-0.06858407079646023
2018-01-22,10.525,-0.0023696682464455776,0.04868009929020782,0.024383581404604053,0.01423887097312381,10.325,-0.021327014218009643,-0.011961722488038284,-0.0903083700440529
2018-01-23,10.325,-0.019002375296912177,0.009801866247505186,0.02453231788939093,0.014295610962488523,10.325,-0.021327014218009643,-0.01666666666666672,-0.0962800875273524
2018-01-24,10.325,0.0,0.009140596115906896,0.02453231788939093,0.014295610962488523,10.325,-0.019002375296912177,-0.021327014218009643,-0.10606060606060619
2018-01-25,10.325,0.0,0.008296878109853542,0.024389157033667695,0.014295610962488523,10.325,0.0,-0.021327014218009643,-0.11373390557939922
2018-01-26,10.325,0.0,0.008296878109853542,0.024367919129069646,0.014269253639604929,10.375,0.004842615012106588,-0.014251781472684133,-0.11324786324786318
2018-01-29,10.375,0.004842615012106588,0.009279566595692117,0.024426170346567713,0.014270546986116194,10.375,0.004842615012106588,0.004842615012106588,-0.0071770334928229484
2018-01-30,10.375,0.0,0.0021656832711859013,0.024426170346567713,0.01424347343625099,10.275,-0.004842615012106477,-0.004842615012106477,-0.021428571428571352
2018-01-31,10.275,-0.009638554216867434,0.0052856513547483944,0.024450958639551244,0.01425980546442202,10.275,-0.009638554216867434,-0.004842615012106477,-0.026066350710900466
2018-02-01,10.275,0.0,0.0052856513547483944,0.024450958639551244,0.014200530283032954,10.275,-0.009638554216867434,-0.004842615012106477,-0.026066350710900466
2018-02-02,10.275,0.0,0.0052856513547483944,0.024450958639551244,0.014171319421089745,10.45,0.01703163017031617,0.0072289156626506035,-0.0071258907363421775
2018-02-05,10.45,0.01703163017031617,0.009644255275022775,0.024814227552630554,0.014205418690690764,10.625,0.03406326034063256,0.024096385542168752,0.029055690072639306
2018-02-06,10.625,0.01674641148325362,0.011692705851031852,0.025146538835492865,0.014237885009477312,10.625,0.03406326034063256,0.03406326034063256,0.029055690072639306
2018-02-07,10.625,0.0,0.009251047295236476,0.025103169235970814,0.014228867183616548,10.625,0.01674641148325362,0.03406326034063256,0.029055690072639306
2018-02-08,10.625,0.0,0.009251047295236476,0.025020384831200275,0.014210347150583277,10.6,-0.0023529411764706687,0.031630170316301554,0.026634382566586012
2018-02-09,10.6,-0.0023529411764706687,0.009728150749315665,0.024813821196831266,0.01421214411948348,10.5,-0.0117647058823529,0.004784688995215447,0.012048192771084265
2018-02-12,10.5,-0.009433962264150941,0.00961845790320376,0.02467458306567787,0.014161763927655818,10.5,-0.0117647058823529,-0.0117647058823529,0.012048192771084265
2018-02-13,10.5,0.0,0.004085026243417571,0.024614714592892113,0.01415190875483398,10.5,-0.009433962264150941,-0.0117647058823529,0.021897810218977964
2018-02-14,10.5,0.0,0.004085026243417571,0.007721103775873877,0.01415190875483398,10.5,0.0,-0.0117647058823529,0.021897810218977964
2018-02-15,10.5,0.0,0.004085026243417571,0.0076510534544379175,0.014131704267460344,8.075,-0.23095238095238102,-0.2382075471698114,-0.2141119221411193
2018-02-19,8.075,-0.23095238095238102,0.10231187994384117,0.0509187884381607,0.019502587346963956,8.125,-0.22619047619047616,-0.22619047619047616,-0.22248803827751196
2018-02-20,8.125,0.006191950464396356,0.10401188909867277,0.05100472174148948,0.019476859381562944,8.2,-0.21904761904761916,-0.21904761904761916,-0.2282352941176471
2018-02-21,8.2,0.009230769230769154,0.10508561110160249,0.051164317247348226,0.019483294977513527,8.275,0.024767801857585203,-0.21190476190476182,-0.2211764705882353
2018-02-22,8.275,0.009146341463414753,0.10609829197854967,0.05129484607106525,0.019459991601522522,8.275,0.01846153846153853,-0.21190476190476182,-0.2211764705882353
2018-02-23,8.275,0.0,0.10609829197854967,0.05129484607106525,0.019459991601522522,8.275,0.009146341463414753,0.024767801857585203,-0.2193396226415094
2018-02-26,8.275,0.0,0.004649601059978729,0.05129484607106525,0.019441932362772536,8.275,0.0,0.01846153846153853,-0.21190476190476182
2018-02-27,8.275,0.0,0.005032867553985418,0.05129484607106525,0.019441932362772536,8.225,-0.006042296072507614,0.0030487804878049918,-0.21666666666666667
2018-02-28,8.225,-0.006042296072507614,0.005436862248472413,0.051202791773555696,0.01944735534055117,8.325,0.0060422960725075026,0.0060422960725075026,-0.20714285714285718
2018-03-01,8.325,0.012158054711246091,0.006649194226446407,0.05138431842250917,0.01944043687142431,8.475,0.024169184290030232,0.024169184290030232,-0.19285714285714284
2018-03-02,8.475,0.018018018018018056,0.009905664722060253,0.05171907196229214,0.01943550216463032,8.625,0.04863221884498481,0.04229607250755274,0.06811145510835925
2018-03-05,8.625,0.017699115044247815,0.010865508699815273,0.05199313707704547,0.01945177671519258,8.675,0.042042042042042205,0.048338368580060465,0.06769230769230772
2018-03-06,8.675,0.005797101449275477,0.010026445264283456,0.05204634464872513,0.0194532056682807,8.675,0.02359882005899716,0.05471124620060808,0.057926829268292845
2018-03-07,8.675,0.0,0.0077972655485605905,0.05179320117490322,0.0194532056682807,8.7,0.008695652173912993,0.04504504504504503,0.051359516616314105
2018-03-08,8.7,0.0028818443804032867,0.008450099033402545,0.05155887320516717,0.019448741772126382,8.7,0.0028818443804032867,0.026548672566371723,0.051359516616314105
2018-03-09,8.7,0.0,0.007348633657045675,0.05155887320516717,0.019444476020842406,8.7,0.0028818443804032867,0.008695652173912993,0.051359516616314105
2018-03-12,8.7,0.0,0.002590684856517374,0.05155887320516717,0.019410753323576672,8.5,-0.02298850574712641,-0.02017291066282434,0.027190332326283873
2018-03-13,8.5,-0.02298850574712641,0.010676151662178062,0.05164276719596067,0.019462724985656175,8.3,-0.045977011494252706,-0.043227665706051854,0.00911854103343468
2018-03-14,8.3,-0.0235294117647058,0.013319049007392733,0.05174065632597917,0.019527050670517094,8.15,-0.06321839080459757,-0.06321839080459757,-0.02102102102102088
2018-03-15,8.15,-0.01807228915662651,0.011982625863564042,0.05172263459470675,0.019565972030467296,7.525,-0.1147058823529411,-0.13505747126436773,-0.1120943952802359
2018-03-16,7.525,-0.07668711656441718,0.02871310539124367,0.05361685335655499,0.020105989567367876,7.525,-0.09337349397590367,-0.13505747126436773,-0.12753623188405794
2018-03-19,7.525,0.0,0.02871310539124367,0.05361685335655499,0.019976333912409185,7.375,-0.0950920245398773,-0.13235294117647056,-0.1498559077809799
2018-03-20,7.375,-0.019933554817275767,0.02888518853563368,0.02050008102336812,0.020021429152842402,7.175,-0.04651162790697683,-0.13554216867469893,-0.17291066282420753
2018-03-21,7.175,-0.027118644067796627,0.028801834602426465,0.02094763372214054,0.02009113749560606,7.075,-0.0598006644518273,-0.13190184049079756,-0.1867816091954022
2018-03-22,7.075,-0.013937282229965153,0.02922738457736724,0.020731623917236774,0.02010341795159074,7.05,-0.04406779661016946,-0.06312292358803995,-0.18965517241379304
2018-03-23,7.05,-0.0035335689045936647,0.011256738116826126,0.02042665327514694,0.020094893801639983,7.05,-0.017421602787456414,-0.06312292358803995,-0.18965517241379304
2018-03-26,7.05,0.0,0.011256738116826126,0.02042665327514694,0.020084006679122076,7.05,-0.0035335689045936647,-0.04406779661016946,-0.1705882352941177
2018-03-27,7.05,0.0,0.011667371005895865,0.02042665327514694,0.020084006679122076,7.05,0.0,-0.017421602787456414,-0.1506024096385543
2018-03-28,7.05,0.0,0.006035060424056054,0.02042665327514694,0.020084006679122076,7.075,0.0035460992907800915,0.0,-0.13190184049079756
2018-03-29,7.075,0.0035460992907800915,0.0025030430470462943,0.020565088445343584,0.020054447996338067,7.075,0.0035460992907800915,0.0035460992907800915,-0.0598006644518273
2018-04-02,7.075,0.0,0.0015858638138296602,0.020167910587143765,0.020038994396813566,7.1,0.007092198581560183,0.007092198581560183,-0.056478405315614655
2018-04-03,7.1,0.0035335689045936647,0.0019388520464611067,0.01948714728628446,0.020039385546795532,7.1,0.0035335689045936647,0.007092198581560183,-0.03728813559322042
2018-04-04,7.1,0.0,0.0019388520464611067,0.018676584942212058,0.0200176989868449,7.125,0.007067137809187329,0.010638297872340496,-0.006968641114982521
2018-04-05,7.125,0.0035211267605634866,0.0019354516467723082,0.018592536708801843,0.020018037255578238,7.125,0.0035211267605634866,0.007067137809187329,0.007067137809187329
2018-04-06,7.125,0.0,0.0019320129840318654,0.018592536708801843,0.020018037255578238,7.125,0.0035211267605634866,0.007067137809187329,0.010638297872340496
2018-04-09,7.125,0.0,0.0019320129840318654,0.018509678727912232,0.020018037255578238,7.225,0.01403508771929829,0.01760563380281699,0.024822695035460862
2018-04-10,7.225,0.01403508771929829,0.006077373766269715,0.019105870883461693,0.020033966334686692,7.225,0.01403508771929829,0.01760563380281699,0.024822695035460862
2018-04-11,7.225,0.0,0.006077373766269715,0.019105870883461693,0.020023115359321046,7.225,0.01403508771929829,0.01403508771929829,0.024822695035460862
2018-04-12,7.225,0.0,0.006276682042104711,0.018899322113910846,0.020023115359321046,7.275,0.006920415224913601,0.021052631578947434,0.028268551236749095
2018-04-13,7.275,0.006920415224913601,0.0062659638812524315,0.018778314897297626,0.02002511784774574,7.6,0.05190311418685112,0.06666666666666665,0.07420494699646629
2018-04-16,7.6,0.044673539518900185,0.01856856701791605,0.02156085198159182,0.02018172533871893,7.6,0.05190311418685112,0.05190311418685112,0.07042253521126751
2018-04-17,7.6,0.0,0.01943727120000782,0.01343695557508053,0.02018172533871893,7.6,0.044673539518900185,0.05190311418685112,0.07042253521126751
2018-04-18,7.6,0.0,0.01943727120000782,0.01343695557508053,0.02017836499170321,7.525,-0.009868421052631526,0.04152249134948116,0.056140350877192935
2018-04-19,7.525,-0.009868421052631526,0.0211707285050679,0.012835553258341442,0.02019087550647661,7.575,-0.003289473684210509,0.04123711340206193,0.06315789473684208
2018-04-20,7.575,0.006644518272425293,0.021175729108683695,0.01113432858607413,0.020193287916795085,7.625,0.00328947368421062,0.00328947368421062,0.07017543859649122
2018-04-23,7.625,0.0066006600660066805,0.0067606133689582714,0.010488264797708383,0.02019016516383976,8.025,0.06644518272425248,0.05592105263157898,0.11072664359861606
2018-04-24,8.025,0.05245901639344264,0.02404956209033308,0.01480637259062084,0.020381002451243455,8.025,0.05940594059405946,0.05592105263157898,0.11072664359861606
2018-04-25,8.025,0.0,0.02404956209033308,0.01480637259062084,0.020381002451243455,7.975,0.04590163934426217,0.05980066445182719,0.10380622837370246
2018-04-26,7.975,-0.006230529595015688,0.023297332827059702,0.01499984987863861,0.020386712909738057,8.125,0.012461059190031154,0.0726072607260726,0.11683848797250862
2018-04-27,8.125,0.018808777429467183,0.02324708735665787,0.015184571004375626,0.020410645740268015,8.175,0.01869158878504673,0.0721311475409836,0.07565789473684226
2018-04-30,8.175,0.006153846153846176,0.023285043436728152,0.015166528633523675,0.02041240330205209,8.175,0.025078369905956244,0.01869158878504673,0.07565789473684226
2018-05-02,8.175,0.0,0.009490536877246788,0.015166528633523675,0.02041240330205209,8.075,-0.006153846153846287,0.006230529595015355,0.0625
2018-05-03,8.075,-0.012232415902140858,0.011954520752303532,0.015727178378646164,0.020430821374634204,8.075,-0.012232415902140858,0.012539184952978122,0.07308970099667755
2018-05-04,8.075,0.0,0.011278965956130838,0.015727178378646164,0.02042609376161547,8.075,-0.012232415902140858,-0.006153846153846287,0.06600660066006592
2018-05-07,8.075,0.0,0.006710290963348367,0.015776544557496174,0.020416220777445798,8.075,0.0,-0.012232415902140858,0.05901639344262288
2018-05-08,8.075,0.0,0.005470502697247265,0.015776544557496174,0.020406135139260397,8.125,0.006191950464396356,-0.006116207951070374,0.012461059190031154
2018-05-09,8.125,0.006191950464396356,0.006720766414918193,0.01571470617163153,0.020407914718943567,8.125,0.006191950464396356,0.006191950464396356,0.012461059190031154
2018-05-10,8.125,0.0,0.0027691244303403354,0.01567162963263959,0.02039756962171374,8.275,0.024767801857585203,0.024767801857585203,0.037617554858934366
2018-05-11,8.275,0.01846153846153853,0.00802511292251029,0.015851491411551018,0.02042467960470494,8.275,0.01846153846153853,0.024767801857585203,0.01846153846153853
2018-05-14,8.275,0.0,0.00802511292251029,0.015851491411551018,0.020387951296953588,8.275,0.01846153846153853,0.024767801857585203,0.012232415902140525
2018-05-15,8.275,0.0,0.00802511292251029,0.015916282671639928,0.020387951296953588,8.55,0.0332326283987916,0.05230769230769239,0.04587155963302747
2018-05-16,8.55,0.0332326283987916,0.015089554459810164,0.014684126296281531,0.020483148154176817,8.7,0.051359516616314105,0.0707692307692307,0.07739938080495357
2018-05-17,8.7,0.01754385964912264,0.01409115095602924,0.014840367799133532,0.020506148228219404,8.8,0.06344410876132933,0.06344410876132933,0.08978328173374628
2018-05-18,8.8,0.011494252873563315,0.013863471930037475,0.014798220012474776,0.020514507651239338,9.0,0.05263157894736836,0.08761329305135956,0.11455108359133126
2018-05-21,9.0,0.022727272727272707,0.012408756097761283,0.014637179872814435,0.020555482668520204,9.15,0.0517241379310347,0.10574018126888207,0.13312693498452033
2018-05-22,9.15,0.016666666666666607,0.008238290318265873,0.014731270531444343,0.020575449987245645,9.15,0.03977272727272729,0.07017543859649122,0.12615384615384628
2018-05-23,9.15,0.0,0.008625868333147753,0.014857967570949968,0.020575449987245645,9.35,0.03888888888888875,0.07471264367816088,0.15076923076923077
2018-05-24,9.35,0.021857923497267784,0.009297767209916126,0.01148124921485598,0.020600599346591017,9.55,0.04371584699453557,0.08522727272727271,0.15407854984894254
2018-05-25,9.55,0.021390374331550888,0.009535142400842442,0.01174103833417075,0.020623080488893615,9.55,0.04371584699453557,0.061111111111111116,0.15407854984894254
2018-05-28,9.55,0.0,0.011125804660057264,0.011427809902889828,0.020610803461192533,9.5,0.016042780748663166,0.03825136612021862,0.14803625377643503
2018-05-30,9.5,-0.005235602094240899,0.012978207267796906,0.011566020735388823,0.02060343693948438,9.5,-0.005235602094240899,0.03825136612021862,0.11111111111111094
2018-05-31,9.5,0.0,0.012978207267796906,0.011680180143300526,0.02060343693948438,9.6,0.005235602094240788,0.02673796791443861,0.10344827586206895
2018-06-01,9.6,0.010526315789473717,0.01064644160945594,0.011579247580775347,0.020609065364712194,9.7,0.021052631578947212,0.015706806282722363,0.10227272727272707
2018-06-04,9.7,0.01041666666666674,0.007024554047530567,0.010642453034507757,0.02061006936848236,9.825,0.03421052631578947,0.028795811518324443,0.09166666666666656
2018-06-05,9.825,0.012886597938144284,0.00789403390618667,0.010478566302364756,0.020619631695351286,9.875,0.02864583333333348,0.03947368421052633,0.0792349726775956
2018-06-06,9.875,0.0050890585241731845,0.0052043515583825055,0.010306865241210817,0.020619538385086806,9.95,0.025773195876288568,0.047368421052631504,0.08743169398907091
2018-06-07,9.95,0.007594936708860578,0.0030105527611203656,0.010081045970162577,0.02059724927886561,10.0,0.01781170483460559,0.04166666666666674,0.06951871657754016
2018-06-08,10.0,0.005025125628140836,0.0034278880668120438,0.010106500130768666,0.020597148929451383,10.1,0.022784810126582178,0.04123711340206193,0.05759162303664911
2018-06-11,10.1,0.010000000000000009,0.0033650927663798113,0.009844724540853089,0.020588894819617884,10.15,0.0201005025125629,0.0330788804071247,0.06282722513089012
2018-06-12,10.15,0.004950495049504955,0.002236669779002207,0.009736611176933202,0.020588668483150385,10.5,0.050000000000000044,0.06329113924050622,0.10526315789473695
2018-06-13,10.5,0.034482758620689724,0.01251379427891811,0.010842980982890977,0.020685358315465557,11.45,0.13366336633663356,0.1507537688442211,0.20526315789473681
2018-06-14,11.45,0.09047619047619038,0.03648134821674299,0.020092183437316006,0.02140842337520618,11.15,0.09852216748768483,0.11499999999999999,0.16145833333333348
2018-06-18,11.15,-0.026200873362445365,0.043589181677973335,0.02163569855796029,0.021487498376151645,11.2,0.06666666666666665,0.10891089108910879,0.15463917525773208
2018-06-19,11.2,0.004484304932735439,0.04405951705059783,0.02168431587407969,0.02147709549864749,11.2,-0.02183406113537123,0.10344827586206895,0.13994910941475824
2018-06-20,11.2,0.0,0.04458082157076156,0.021850520005584323,0.021452221015014858,11.0,-0.013452914798206317,0.04761904761904767,0.11392405063291133
2018-06-21,11.0,-0.017857142857142794,0.046618668128403117,0.022614214896119835,0.021491997917244578,10.6,-0.05357142857142849,-0.07423580786026196,0.0653266331658291
2018-06-22,10.6,-0.036363636363636376,0.017280698789788478,0.024679826442897474,0.021631216512458726,10.3,-0.08035714285714268,-0.07623318385650224,0.030000000000000027
2018-06-25,10.3,-0.028301886792452713,0.017637320001376047,0.02584428438935705,0.021719418784494297,10.3,-0.0636363636363636,-0.08035714285714268,0.01980198019801982
2018-06-26,10.3,0.0,0.016433124439936154,0.025611223800657536,0.021719418784494297,10.3,-0.028301886792452713,-0.08035714285714268,0.014778325123152802
2018-06-27,10.3,0.0,0.016433124439936154,0.025347514518946176,0.021719418784494297,10.3,0.0,-0.0636363636363636,-0.01904761904761898
2018-06-28,10.3,0.0,0.017937285668332366,0.025347514518946176,0.021719418784494297,10.3,0.0,-0.028301886792452713,-0.10043668122270732
2018-06-29,10.3,0.0,0.012656988551885549,0.02527878434113459,0.021719418784494297,10.35,0.004854368932038833,0.004854368932038833,-0.07174887892376691
2018-07-02,10.35,0.004854368932038833,0.0021709397839804303,0.025261099557573254,0.02171912442111282,10.35,0.004854368932038833,0.004854368932038833,-0.0758928571428571
2018-07-03,10.35,0.0,0.0021709397839804303,0.02523754877084385,0.021706896014916998,10.4,0.009708737864077666,0.009708737864077666,-0.07142857142857129
2018-07-04,10.4,0.004830917874396157,0.0026524379885741185,0.025194640455944016,0.021706543481905257,10.4,0.004830917874396157,0.009708737864077666,-0.054545454545454564
2018-07-05,10.4,0.0,0.0026524379885741185,0.02511437881846923,0.021694032081715834,10.4,0.004830917874396157,0.009708737864077666,-0.01886792452830177
2018-07-06,10.4,0.0,0.0026524379885741185,0.025117796836886273,0.021694032081715834,10.4,0.0,0.004830917874396157,0.009708737864077666
2018-07-09,10.4,0.0,0.0021604521521737725,0.025099382250753755,0.021694032081715834,10.3,-0.009615384615384581,-0.004830917874396046,0.0
2018-07-10,10.3,-0.009615384615384581,0.005272930030159002,0.025225804316410937,0.02170753245977913,10.1,-0.028846153846153966,-0.028846153846153966,-0.019417475728155442
2018-07-11,10.1,-0.019417475728155442,0.008673416123560835,0.025556589446568998,0.021752002197207913,10.0,-0.03846153846153855,-0.03846153846153855,-0.029126213592233108
2018-07-12,10.0,-0.00990099009900991,0.008129493339676877,0.02562688746497976,0.021765915403921487,9.75,-0.05339805825242727,-0.0625,-0.05339805825242727
2018-07-13,9.75,-0.025000000000000022,0.009682666773852945,0.024853455287815,0.021835154812831485,9.5,-0.05940594059405935,-0.08653846153846156,-0.08212560386473422
2018-07-16,9.5,-0.02564102564102566,0.007830295344719147,0.013098135085908595,0.021906968332429045,9.45,-0.05500000000000005,-0.08252427184466038,-0.08695652173913049
2018-07-17,9.45,-0.0052631578947369695,0.009119361307892537,0.012487449150993467,0.021911873029189257,9.45,-0.030769230769230882,-0.06435643564356441,-0.09134615384615397
2018-07-18,9.45,0.0,0.011641826064548961,0.012304401754574307,0.02183049360655055,9.279,-0.023263157894736874,-0.07210000000000005,-0.10778846153846156
2018-07-19,9.279,-0.018095238095238053,0.01164493224891732,0.01235080360329518,0.021867995636486292,9.3,-0.015873015873015706,-0.0461538461538461,-0.10576923076923073
2018-07-20,9.3,0.002263174911089738,0.01205059415399641,0.012397159941568993,0.021867519319470452,9.475,0.002645502645502784,-0.0026315789473684292,-0.08894230769230771
2018-07-23,9.475,0.018817204301075252,0.013353929562556498,0.01189771698511752,0.02189187213524811,9.575,0.031899989222976544,0.013227513227513255,-0.07038834951456319
2018-07-24,9.575,0.01055408970976246,0.013796498065052462,0.01113196027151292,0.02189745678770194,9.725,0.045698924731182755,0.02910052910052907,-0.03712871287128716
2018-07-25,9.725,0.015665796344647598,0.014772153214815441,0.01187221000926942,0.021913047789842665,9.775,0.0316622691292876,0.05345403599525822,-0.022499999999999964
2018-07-26,9.775,0.005141388174807249,0.0069358415554841004,0.011982398892411211,0.021913165579643727,9.758,0.019112271540469905,0.04924731182795683,0.0008205128205127643
2018-07-27,9.758,-0.0017391304347826875,0.008232215993760963,0.011970846010655603,0.02191096056269076,9.775,0.005141388174807249,0.0316622691292876,0.02894736842105261
2018-07-30,9.775,0.0017421602787457413,0.006938220956858838,0.011995065696999692,0.021889872039343134,9.875,0.010230179028132946,0.031331592689295196,0.04497354497354511
2018-07-31,9.875,0.010230179028132946,0.006889595473415964,0.012213430926109436,0.021891901062048177,9.975,0.02223816355810615,0.02570694087403602,0.05555555555555558
2018-08-01,9.975,0.010126582278481067,0.0052353550897597315,0.012499668541881906,0.02189386540359483,10.075,0.03069053708439884,0.03069053708439884,0.08578510615368029
2018-08-02,10.075,0.010025062656641603,0.005681503801567556,0.012684983910095718,0.021898663786422693,10.1,0.022784810126582178,0.03504816560770663,0.08602150537634401
2018-08-03,10.1,0.002481389578163906,0.004398640417472024,0.012710537638534487,0.021898350721658792,10.1,0.012531328320801949,0.03324808184143224,0.06596306068601576
2018-08-06,10.1,0.0,0.004946343251456634,0.012710537638534487,0.02189548383329427,10.125,0.00496277915632759,0.025316455696202445,0.05744125326370764
2018-08-07,10.125,0.0024752475247524774,0.00472357198207853,0.012734800319543273,0.021892150607107183,10.175,0.007425742574257432,0.020050125313283207,0.046272493573264795
2018-08-08,10.175,0.004938271604938427,0.003801693715591606,0.012649520147040993,0.021874026097789295,10.275,0.017326732673267342,0.01985111662531036,0.051150895140664954
2018-08-10,10.275,0.009828009828009687,0.00372363213329881,0.012059320673662556,0.021876022048781703,10.375,0.024691358024691468,0.027227722772277252,0.06323017011682741
2018-08-13,10.375,0.009732360097323589,0.004367603715019737,0.011941539189442551,0.021877956779319148,10.425,0.024570024570024662,0.03217821782178221,0.06649616368286448
2018-08-14,10.425,0.004819277108433884,0.0032743829916791786,0.010244927940794716,0.02187550742411052,10.575,0.029197080291970767,0.04444444444444429,0.07088607594936702
2018-08-15,10.575,0.014388489208633004,0.003996847909879045,0.008101876903249355,0.021888277651902915,11.212,0.08067469879518074,0.10191646191646186,0.12401002506265657
2018-08-16,11.212,0.06023640661938545,0.022856112118862064,0.014203360817305692,0.02218937043351145,11.225,0.0767386091127098,0.0924574209245741,0.11414392059553347
2018-08-17,11.225,0.001159471994291783,0.024096800531678886,0.014171831565167292,0.022189371361816753,11.225,0.061465721040189214,0.08192771084337336,0.11138613861386149
2018-08-20,11.225,0.0,0.025301351723040526,0.01298568550155649,0.022186097864164006,11.274,0.005529789511237837,0.08143884892086306,0.11623762376237612
2018-08-21,11.274,0.004365256124721606,0.02535281393007854,0.012937674297708264,0.022185770381437413,11.375,0.013363028953229383,0.0756501182033098,0.1234567901234569
2018-08-23,11.375,0.008958665957069512,0.025556175825483782,0.012752031457781934,0.02215805763507223,11.484,0.023073496659242743,0.024259721726721306,0.12864864864864867
2018-08-24,11.484,0.009582417582417513,0.004377430771516136,0.012747170188892938,0.0221581153381316,11.575,0.026698598545325636,0.031180400890868487,0.12652068126520666
2018-08-27,11.575,0.00792406826889569,0.003994494046634591,0.012649322452729928,0.0221598022757167,11.575,0.01758241758241752,0.031180400890868487,0.11566265060240966
2018-08-28,11.575,0.0,0.003994494046634591,0.012764790419463079,0.022149685576647767,11.625,0.01227795193312442,0.031133581692389667,0.1151079136690647
2018-08-29,11.625,0.004319654427645814,0.003999682354906996,0.012597329946450315,0.022149161240891165,11.625,0.004319654427645814,0.0219780219780219,0.09929078014184411
2018-08-30,11.625,0.0,0.004415793222425213,0.01264930408092821,0.022149161240891165,11.794,0.01892008639308873,0.026994078718216796,0.05190866928291116
2018-08-31,11.794,0.014537634408602118,0.006110336914277477,0.012715870596763951,0.022161273362102444,11.75,0.010752688172043001,0.015118790496760237,0.04677060133630295
2018-09-03,11.75,-0.003730710530778447,0.007038425878536595,0.01298751926589047,0.022148655435217286,11.575,-0.004301075268817289,0.0,0.031180400890868487
2018-09-04,11.575,-0.014893617021276673,0.01079038233128685,0.013891206168496251,0.022166178184123444,11.575,-0.018568763778192388,-0.004301075268817289,0.026698598545325636
2018-09-05,11.575,0.0,0.010532576027132999,0.013939533879140712,0.022164273280474187,11.575,-0.014893617021276673,-0.004301075268817289,0.01758241758241752
2018-09-06,11.575,0.0,0.010532576027132999,0.013939533879140712,0.022164273280474187,11.575,0.0,-0.018568763778192388,0.00792406826889569
2018-09-07,11.575,0.0,0.0064491261750658025,0.01398655854745745,0.022162384520172256,11.475,-0.008639308855291516,-0.023404255319148914,-0.008639308855291516
2018-09-10,11.475,-0.008639308855291516,0.006813548367245401,0.014370151584294619,0.02217376030119766,11.45,-0.010799136069114423,-0.010799136069114423,-0.010799136069114423
2018-09-11,11.45,-0.002178649237472796,0.0037409399399649028,0.01444211811586119,0.022135056630982163,11.35,-0.01943844492440605,-0.01943844492440605,-0.023655913978494647
2018-09-12,11.35,-0.008733624454148492,0.004449929496222682,0.014716132002279898,0.022120556183044243,11.2,-0.023965141612200425,-0.03239740820734338,-0.03655913978494629
2018-09-13,11.2,-0.013215859030836996,0.005375366278586645,0.015207655754390844,0.02214203850252966,11.05,-0.034934497816593746,-0.04535637149028071,-0.0630829235204341
2018-09-14,11.05,-0.013392857142856984,0.004569827208986119,0.015422464350596639,0.02209248478071539,12.069,0.06334801762114539,0.05176470588235316,0.027148936170212856
2018-09-17,12.069,0.09221719457013577,0.045663788370934384,0.02172891415651055,0.022795161950740505,11.764,0.05035714285714277,0.027423580786026136,0.01632829373650102
2018-09-18,11.764,-0.0252713563675534,0.04840764393081137,0.022631827825423157,0.022799515019726383,11.364,0.028416289592760213,0.0012334801762114989,-0.018228941684665045
2018-09-19,11.364,-0.03400204012240726,0.051586800781177354,0.02399268523945115,0.022305539941131092,11.35,-0.059574115502527225,0.013392857142857206,-0.01943844492440605
2018-09-20,11.35,-0.0012319605772616038,0.05102097730481657,0.023982767683976274,0.022306079699326225,11.35,-0.03519211152669155,0.02714932126696823,-0.01943844492440605
2018-09-21,11.35,0.0,0.05024734012569632,0.023905893525272982,0.02230439115603087,11.35,-0.0012319605772616038,-0.059574115502527225,-0.01089324618736387
2018-09-24,11.35,0.0,0.016310412818497193,0.023808237080804307,0.02230439115603087,11.55,0.017621145374449476,-0.018191091465487808,0.008733624454148492
2018-09-25,11.55,0.017621145374449476,0.01874912457366865,0.02406832931575451,0.02231555175176849,11.575,0.01982378854625555,0.018567405843012974,0.01982378854625555
2018-09-26,11.575,0.0021645021645020357,0.00787178030716479,0.024072234464124112,0.022313680308831352,11.541,0.016828193832599148,0.016828193832599148,0.030446428571428763
2018-09-27,11.541,-0.002937365010798998,0.008170756120222222,0.02406320852826823,0.022196458461406467,11.5,-0.0043290043290044045,0.013215859030837107,0.040723981900452344
2018-09-28,11.5,-0.0035525517719435795,0.008675875747702717,0.024075100209763996,0.02219863662052615,11.161,-0.03576673866090707,-0.01665198237885468,-0.07523407075979793
