Date,last_price
2024-02-26,7.981
2024-02-27,8.144
2024-02-28,8.259
2024-02-29,8.218
2024-03-01,8.327
2024-03-04,8.276
2024-03-05,8.963
2024-03-06,8.982
2024-03-07,8.653
2024-03-08,9.158
2024-03-11,8.802
2024-03-12,8.553
2024-03-13,8.714
2024-03-14,8.792
2024-03-15,9.142
2024-03-18,9.945
2024-03-19,9.981
2024-03-20,9.612
2024-03-21,9.436
2024-03-22,9.18
2024-03-25,9.831
2024-03-26,9.668
2024-03-27,9.523
2024-03-28,9.509
2024-04-01,9.494
2024-04-02,9.383
