Date,displace_ratio_20,displace_ratio_40,displace_ratio_60,zero_crossings_10,zero_crossings_20,zero_crossings_40,zero_crossings_60,y_n1,y_n5,y_n10,y_n20,y_label_n1,y_label_n5,y_label_n10,y_label_n20,hurst_simplify_random_walk,hurst_notsimplify_random_walk,hurst_simplify_price,hurst_notsimplify_price,hurst_simplify_change,hurst_notsimplify_change,mom_5d,mom_20d,mom_90d,mom_150d
2021-07-06,0.5077336919973099,0.46067169893884696,0.5295124037639007,0.1,0.05,0.025,0.016666666666666666,-0.0880647848611904,-0.06968498592410066,0.00476158031498386,0.11071570249896157,False,False,True,True,0.4227392245971273,0.6533171213554108,0.987849073493205,0.765493962974719,0.0721922641172693,0.8749682125815658,0.08798813595148358,0.19849716261697692,0.8826114739195916,0.6056329001697969
2021-07-07,0.1683848797250857,0.2955559868038035,0.3956381837683231,0.2,0.05,0.075,0.016666666666666666,-0.08758294498344288,0.022135530836210116,0.11698212905550998,0.2137480259025577,False,True,True,True,0.32279818230627655,0.5887530757214054,0.8899325843459085,0.7512519762459465,0.1898080821488609,0.9573789216743517,-0.026101266139524792,0.0850760497121712,0.8243379580875125,0.5070767191802195
2021-07-08,-0.01868449035394187,0.16389380530973452,0.29438291663903443,0.2,0.1,0.075,0.016666666666666666,0.12275355666548782,0.1049839387375413,0.18563489250881515,0.3695188139986709,True,True,True,True,0.6493801927785873,0.8767362461459883,0.8300495123745667,0.9083462306855328,0.2805527759275888,1.0404524828287525,-0.17234333621675368,-0.013545725878027604,0.7635035744512686,0.3897755819367874
2021-07-09,0.1765717092337918,0.2596191521040671,0.35864978902953587,0.3,0.15,0.075,0.016666666666666666,0.0055348652423883316,0.03261554295056168,0.0738013420687933,0.2432319917616259,True,True,True,True,0.6770695614372427,0.7789316553467314,0.8634229047117692,0.8328398267069131,0.23736907258176737,1.0226751898365558,-0.01651353073574091,0.11251498551731265,0.8875146539627929,0.5117881233775559
2021-07-12,0.17909168808911732,0.25264989716816955,0.33986847003350296,0.3,0.15,0.075,0.05,-0.02232567798734353,0.048411607307774496,0.09612607509398652,0.22332016215268746,False,True,True,True,0.7069922824907867,0.7989545706200379,0.8943658705493653,0.851605312973947,0.21949643541011912,1.0306077852351596,-0.05177154327002231,0.11804985075970098,0.8930495192051813,0.521281430206372
2021-07-13,0.1923743500866552,0.2313194930409766,0.2960921843687375,0.4,0.15,0.075,0.016666666666666666,0.0037557318991203736,0.07444656623908452,0.1284954039736541,0.2554283039994192,True,True,True,True,0.7005317003136818,0.8060499980668272,0.8947945434170401,0.8557167042063786,0.22806867025236993,1.032894443495474,-0.06968498592410066,0.09159193548744682,0.8649880305471054,0.4672380409983261
2021-07-14,0.21165338645418327,0.27477801775857924,0.2976316940573642,0.3,0.15,0.125,0.016666666666666666,-0.0047345370821116894,0.09484659821929986,0.15851105864994208,0.23965072961634482,False,True,True,True,0.7133307496323248,0.7979026987155927,0.9098148132037865,0.8477755922820888,0.23966044741167522,1.037661833589291,0.022135530836210116,0.1281264937064459,0.8284581047583499,0.4029940296857504
2021-07-15,0.19726538222498458,0.29973085392708604,0.28882492804404963,0.3,0.15,0.175,0.016666666666666666,0.050385160878508195,0.08065095377127385,0.16771444893017806,0.2885291711894329,True,True,True,True,0.7212637008755907,0.7859542393027774,0.913825545561871,0.8358010429231942,0.22761135917926426,1.0415947542875856,0.1049839387375413,0.13160696089352442,0.8067018801068078,0.3694001731873686
2021-07-16,0.2276043535462267,0.28906185310921595,0.31620743592828787,0.4,0.15,0.075,0.016666666666666666,0.021330929599601145,0.041185799118231614,0.15213282574935771,0.24478294546386525,True,True,True,True,0.7437057096517088,0.7522667097876947,0.9391410995979544,0.8116855662348503,0.20409937889427465,1.0375591140457712,0.03261554295056168,0.17770505355811217,0.8395207172674166,0.32909318267865784
2021-07-19,0.22981514609421597,0.3340483458460526,0.34064885496183206,0.4,0.35,0.075,0.016666666666666666,0.0037092809439664975,0.04771446778621202,0.1124242758109375,0.21511816505133208,True,True,True,True,0.741501701794546,0.7328959616249834,0.943522858891892,0.804150596189342,0.180374256843564,1.0524026478732573,0.048411607307774496,0.16787031753889803,0.8575403855633619,0.2393661410861041
2021-07-21,0.22305101058710305,0.33498105124402716,0.36298352543600265,0.3,0.25,0.075,0.016666666666666666,0.024155763879335712,0.05404883773456959,0.1059541221839777,0.14519900189316326,True,True,True,True,0.7138747341689162,0.7480095054455739,0.9164607499570032,0.8200223489146108,0.19138757427361666,1.061728073235687,0.07444656623908452,0.14886718856875847,0.8022013958624132,0.15880698036112717
2021-07-22,0.22963139687462727,0.3404689925647522,0.37615980143017547,0.1,0.25,0.075,0.016666666666666666,-0.018930181530137702,0.06366446043064222,0.09676589684704773,0.042389125968975705,False,True,True,True,0.6702172241909119,0.7343284637534907,0.8718216524873621,0.8159996837164585,0.2044354303538847,1.0636407122711053,0.09484659821929986,0.1628599354686835,0.8078323941273953,0.16744470119121146
2021-07-23,0.17202268431001919,0.33068375375131825,0.3394790055905794,0.1,0.15,0.075,0.05,0.010920006225465961,0.08706349515890421,0.18388392148985577,0.11662415268973936,True,True,True,True,0.6478043696676828,0.7298870322011931,0.8506253610036856,0.8068424111956629,0.20162719098506313,1.0485258214765092,0.08065095377127385,0.12178687075525918,0.7624875759426619,0.17159403541090157
2021-07-26,0.19356343283582106,0.32443716741711026,0.33888921959640456,0.1,0.15,0.075,0.05,0.027859598267581553,0.1109470266311261,0.1694306496928326,0.13639709286367907,True,True,True,True,0.6719908726520983,0.7065637239251668,0.8758640355485561,0.7877023735723014,0.18575003303813345,1.034100853685281,0.041185799118231614,0.11759402410034125,0.777138651342342,0.25344757892635705
2021-07-27,0.21658359764386054,0.3251553810925746,0.339046598821639,0.1,0.25,0.075,0.05,0.010043650892324063,0.06470980802472548,0.12719408705870094,0.15459942501913204,True,True,True,True,0.690017847323528,0.6997818485969391,0.8922143452183489,0.7867995774506968,0.17864382492001216,1.0396362802966514,0.04771446778621202,0.1490164795176505,0.8238653099007383,0.29728751994028135
2021-07-28,0.19907353792704122,0.3396639883126371,0.3373112954233546,0.1,0.25,0.075,0.08333333333333333,0.033771386575408346,0.05190528444940812,0.12693290002576507,0.12225862917220587,True,True,True,True,0.6703452590455635,0.6424239003548012,0.8755182476478595,0.7390744495072089,0.2240580711936141,1.0490144726191828,0.05404883773456959,0.14679855400103703,0.8141451734955132,0.28156799767525786
2021-07-29,0.17124026363091688,0.36511900117050355,0.3551271629311347,0.3,0.2,0.075,0.11666666666666667,0.00446885319812429,0.033101436416405505,0.08113967096640273,0.1450695998696374,True,True,True,True,0.6993867231242685,0.5893272517986746,0.90777130052301,0.6888311843196824,0.2384582335266586,1.050801580305779,0.06366446043064222,0.1545453233466274,0.8696631132128958,0.3009719465467917
2021-07-30,0.24657362001760363,0.37250933997509356,0.36563517915309446,0.1,0.15,0.075,0.05,0.03480353769768785,0.09682042633095156,0.12081472225925483,0.1735887149607005,True,True,True,True,0.7283396687043143,0.5890875983942295,0.9400582672524009,0.6970602550919395,0.21824170031728363,1.0461172286009177,0.08706349515890421,0.10035505145096568,0.8836426992450688,0.3047494160858828
2021-08-02,0.24505480660199072,0.39269303201506606,0.3752649367016097,0.1,0.1,0.175,0.05,-0.018377620338819067,0.05848362306170651,0.09265011971450754,0.13610421050975452,False,True,True,True,0.7749258813819807,0.5884498613813937,0.9972186742084801,0.6669829704335674,0.19123844363322076,1.0349909659820118,0.1109470266311261,0.16823483796417849,0.8736862604690361,0.31936925312615827
2021-08-03,0.20954712362301123,0.3307555486814633,0.3565374618600975,0.1,0.05,0.125,0.05,-0.0027608726829932984,0.062484279033975465,0.10269388924039458,0.20856318130197105,False,True,True,True,0.8033407761515391,0.5562993410366246,1.0313734882133543,0.6291500799968021,0.1564584907467474,1.0419391769684727,0.06470980802472548,0.10906433984868968,0.8350292961030865,0.24317491584087758
2021-08-04,0.40909739056038835,0.31029585798816584,0.3387496398732355,0.1,0.05,0.125,0.05,0.014967538542405734,0.07502761557635695,0.039244879709185554,0.1902489999997372,True,True,True,True,0.8007037590467835,0.5471908438611909,1.0282669635546853,0.6082875331679264,0.1470169916669172,1.043079162754311,0.05190528444940812,0.11071570249896157,0.8411173968075585,0.21758254227001395
2021-08-05,0.682415976619582,0.3160694726959789,0.3505324904607326,0.1,0.15,0.075,0.05,0.06818784311267034,0.04803823454999723,-0.05437677087807202,0.20092389207066885,True,True,False,True,0.7607470556219192,0.5686308795688441,1.000699554607071,0.627654502945121,0.14361095788265976,1.0427421305243239,0.033101436416405505,0.2137480259025577,0.8633970474849308,0.176433632213008
2021-08-06,0.6591146741024757,0.376026509148538,0.3868487553094255,0.1,0.05,0.125,0.05,-0.003533265571557198,0.023994295928303266,-0.06725976880011642,0.14831034014465727,False,True,False,True,0.754184695879432,0.5924437454975574,1.020031526938419,0.5377180978765149,0.12801576390930292,1.0363013035115842,0.09682042633095156,0.3695188139986709,0.9315848905976012,0.13592139380353307
2021-08-10,0.6369671558350813,0.3700064548518973,0.3789870689655175,0.3,0.05,0.125,0.05,-0.014376964366550116,0.034166496652801026,-0.03303355682915354,0.14131983031562445,False,True,False,True,0.7594145738136809,0.5161675739342485,1.032901923860533,0.47621214834217357,0.11241660932468882,1.0329760795836063,0.05848362306170651,0.2432319917616259,0.9317278294455951,0.04510079629851793
2021-08-11,0.652557319223986,0.3439422872904732,0.35428755641521603,0.3,0.05,0.125,0.05,0.00978246385938819,0.04020961020641911,0.027405337960431098,0.16512325838604625,True,True,True,True,0.7629764293641367,0.5088403297075961,1.0375833346199306,0.4697723201004141,0.10389086400326078,1.0439232748475429,0.062484279033975465,0.22332016215268746,0.880614991718164,-0.07603184940058849
2021-08-12,0.6595818213236567,0.38957959037010437,0.36592148892929727,0.1,0.05,0.125,0.05,-0.012021842483953993,-0.0357827358671714,-0.004674270853559204,0.17285299076340133,False,False,False,True,0.7419432159882825,0.5224456790470704,1.0196997386324997,0.5056992943633618,0.1296949990349793,1.0482294805242667,0.07502761557635695,0.2554283039994192,0.8838864630076333,-0.1522919354861818
2021-08-13,0.619834710743801,0.3787792355961209,0.38106310495863294,0.1,0.05,0.075,0.05,0.04414390449097638,-0.10241500542806925,0.06392992890323468,0.19103471583906195,True,False,True,True,0.748269316510136,0.5093070731361498,1.0277944858759966,0.48635541232133994,0.13640229123219788,1.0561708965509096,0.04803823454999723,0.23965072961634482,0.8718646205236793,-0.20010738317107135
2021-08-16,0.6248335552596532,0.40891512314268263,0.4281192297546821,0.1,0.05,0.075,0.11666666666666667,0.006638935152940562,-0.09125406472841968,0.05277399270144567,0.20878181100655002,True,False,True,True,0.7812479875169318,0.48292288146251344,1.060827325565889,0.4257465624431035,0.11780610263564215,1.0549435428937979,0.023994295928303266,0.2885291711894329,0.9092593430397271,-0.19145275741693313
2021-08-17,0.6130472103004285,0.398633257403189,0.40449376476404986,0.1,0.15,0.075,0.08333333333333333,-0.008333850812932031,-0.06720005348195457,0.04345409079524698,0.2624548443730479,False,False,True,True,0.7993342786628982,0.4506456833461267,1.0842142642555004,0.36620782843439403,0.10601943884245268,1.0506363311845761,0.034166496652801026,0.24478294546386525,0.889757518567245,-0.4590157081875481
2021-08-18,0.5692567567567562,0.3726145702744114,0.41295457057588153,0.5,0.15,0.025,0.08333333333333333,-0.06620988221420232,-0.012804272245988013,0.10586929206157647,0.3491545111905552,False,False,True,True,0.8122770605722955,0.4588379272576359,1.1016148235298555,0.3485303611392231,0.08159046603176708,1.0500858880377446,0.04020961020641911,0.21511816505133208,0.8780165094326988,-0.6083386342501145
2021-08-19,0.2815157392212442,0.26625447445493006,0.328435204001876,0.4,0.15,0.025,0.05,-0.07865411204485184,0.031108465013612197,0.15100412029055166,0.4496646691686559,False,True,True,True,0.79843198976374,0.484721034947136,1.098328351938074,0.37214551498041376,0.0817773090508858,1.0376439600801508,-0.0357827358671714,0.14519900189316326,0.8118066272184965,-0.6747331488924502
2021-08-20,0.1184895833333333,0.15668992532745754,0.23779340398138074,0.5,0.1,0.025,0.08333333333333333,0.05530484519062595,0.16634493433130393,0.2553006629487409,0.49433749743764066,True,True,True,True,0.7640873600803093,0.4973288810304887,1.0695449957121481,0.39885264741175086,0.10646302547445856,1.0374989619223536,-0.10241500542806925,0.042389125968975705,0.7212508328955116,-0.753387260937302
2021-08-23,0.1932793136320306,0.19019630892206438,0.2805210977537239,0.3,0.1,0.025,0.08333333333333333,0.030692946399405674,0.14402805742986535,0.2155701089447737,0.49175816216185764,True,True,True,True,0.7256295304849073,0.4557803980307226,1.030076029022125,0.36206633750285305,0.13736447359057408,1.0387011263883812,-0.09125406472841968,0.11662415268973936,0.7665228202019922,-0.5123087534408977
2021-08-24,0.2021213906894519,0.21668956043956047,0.2884278338307044,0.1,0.15,0.025,0.08333333333333333,0.046061930423034525,0.11065414427720155,0.174353387144778,0.5373859125199618,True,True,True,True,0.7388328444292342,0.44684353052004366,1.0487822043836716,0.39097846935291647,0.1388408277270858,1.0337412563717372,-0.06720005348195457,0.13639709286367907,0.7972157666013979,0.5493828491075039
2021-08-25,0.2576754385964913,0.24382562572517824,0.3012698265035584,0.2,0.15,0.025,0.08333333333333333,-0.02229714495460211,0.11867356430756448,0.13771792042561515,0.4457279543524817,False,True,True,True,0.7478369442272373,0.44879238615021616,1.0575743780903546,0.4187085250126846,0.1381955839523668,1.0413817870645845,-0.012804272245988013,0.15459942501913204,0.8366446135375636,0.7005052270937382
2021-08-26,0.16091698197195625,0.20308710033076072,0.2817740309722349,0.2,0.15,0.025,0.08333333333333333,0.05658235727283989,0.11989565527693946,0.17752726161696053,0.43423230417745273,True,True,True,True,0.7212658674772028,0.4632888202248809,1.0161771835495672,0.386855680007441,0.1695311028898843,1.0461992977086447,0.031108465013612197,0.12225862917220587,0.7445175373295325,0.6412801123055183
2021-08-27,0.2391523713420785,0.21113233287858116,0.31230533011625355,0.2,0.15,0.075,0.05,0.032987968289187375,0.08895572861743695,0.12710478693582727,0.3940921782228268,True,True,True,True,0.7148953663757059,0.42666838167704285,1.0032955193944328,0.38541476432049726,0.17838041715903924,1.0489857847965596,0.16634493433130393,0.1450695998696374,0.7470975725760431,0.6997548283553514
2021-08-30,0.24297188755020077,0.2673127944122584,0.3322205101866119,0.4,0.25,0.075,0.05,-0.0026809667532581294,0.07154205151490833,0.15600781830510435,0.43658665755253834,False,True,True,True,0.7568628384023727,0.39979317062509107,1.0343684394620327,0.35997207585779145,0.15440520429646384,1.0492734605460818,0.14402805742986535,0.1735887149607005,0.7783347379668775,0.7439473956574014
2021-08-31,0.27444924850730884,0.2404301554577366,0.32566029632810817,0.4,0.35,0.075,0.05,0.05408135045339746,0.06369924286757644,0.2190007535778009,0.5483619040868919,True,True,True,True,0.789409913312159,0.4017375970871237,1.0695809869863855,0.35861327994878756,0.1402779581012186,1.0451365016161622,0.11065414427720155,0.13610421050975452,0.7659055217999589,0.7412664289041433
2021-09-01,0.349836524988323,0.2861144880807654,0.3369087837837838,0.3,0.35,0.075,0.016666666666666666,-0.021075053985227132,0.019044356118050665,0.2432852191289787,0.47630999927706963,False,True,True,True,0.8009207452528794,0.45568046322019196,1.0643702415274339,0.3887235271004362,0.10858914973866246,1.0508292686357745,0.11867356430756448,0.20856318130197105,0.8146885414988683,0.7974909193126849
2021-09-02,0.284597701149425,0.3422330097087379,0.3055065153425809,0.1,0.25,0.075,0.016666666666666666,0.025642430613337375,0.05763160634002107,0.2986605488781042,0.5825783197949805,True,True,True,True,0.7873139427441322,0.48321487041025035,1.043981039284966,0.39419274864708975,0.1042096621578912,1.0471176224375467,0.11989565527693946,0.1902489999997372,0.8115797777851244,0.8037740644761633
2021-09-03,0.23986321446018533,0.4447359415991788,0.31605745746574493,0.1,0.15,0.125,0.016666666666666666,0.015574291186658762,0.03814905831839033,0.23903683448889979,0.5386377866134402,True,True,True,True,0.7629969980502133,0.46078785131436134,1.021385219260464,0.38640405526037797,0.1209761123183839,1.051409061170586,0.08895572861743695,0.20092389207066885,0.8668979765445783,0.8457968777208622
2021-09-06,0.2695536054940858,0.40207578456058457,0.3268923731935972,0.1,0.15,0.075,0.016666666666666666,-0.010523775400590019,0.08446576679019602,0.27618805321708395,0.5562201989342843,False,True,True,True,0.7774311329187616,0.4692809274131522,1.0428232932723733,0.3874625826922082,0.1254047345791031,1.0483025648685518,0.07154205151490833,0.14831034014465727,0.8824722677312371,0.828988602873173
2021-09-07,0.27392802450229725,0.38141064685101733,0.31558225433291404,0.1,0.05,0.075,0.016666666666666666,0.00942646370387168,0.15530151071022447,0.3630325253751838,0.6924164350410411,True,True,True,True,0.7996926120834814,0.46938400829022586,1.0705390046725503,0.39606380845771555,0.1163762639417456,1.050774735297672,0.06369924286757644,0.14131983031562445,0.8269520902557974,0.8205226766039555
2021-09-08,0.2753844684306046,0.4139580522507053,0.31939455095862773,0.1,0.05,0.075,0.05,0.01751219623674327,0.22424086301092805,0.30801003392686654,1.0335257694292719,True,True,True,True,0.8009056389606766,0.46736306615758133,1.0752962493049347,0.3785205400819533,0.10961392346599742,1.0602983118246563,0.019044356118050665,0.16512325838604625,0.8166481996022741,0.863464029467989
2021-09-09,0.32416650970050875,0.42468392534617705,0.3499878729080767,0.3,0.05,0.075,0.05,0.0061598825917066335,0.24102894253808316,0.2567050425604922,0.5573153240228708,True,True,True,True,0.777951501979805,0.4538220334742621,1.0538122713713716,0.40167498920403616,0.13728682661260883,1.0617379634461683,0.05763160634002107,0.17285299076340133,0.789222659015254,0.8928811282110503
2021-09-10,0.28088986872432126,0.43441492232951473,0.3585271317829458,0.1,0.05,0.125,0.05,0.06189099965846445,0.20088777617050946,0.26698739128699955,0.6271194268171394,True,True,True,True,0.7502097492009913,0.46464769656553745,1.0240612542150769,0.4056661040600234,0.14755968842758838,1.0484172745893723,0.03814905831839033,0.19103471583906195,0.7745473416321458,0.9633400396628091
2021-09-13,0.35762241518216836,0.4548187546973464,0.3895804518211157,0.3,0.05,0.175,0.05,0.06031196851943843,0.19172228642688793,0.280578839247434,0.47813658384297586,True,True,True,True,0.7795811779696571,0.4888898931439222,1.040063851105462,0.40007224472545516,0.13690463619217622,1.0322625838356316,0.08446576679019602,0.20878181100655002,0.8305342650996654,1.0692242979418118
2021-09-14,0.4442649434571892,0.4861875442706914,0.41188228761799006,0.1,0.05,0.125,0.08333333333333333,0.07836581600457526,0.20773101466495936,0.329361150509091,0.3829138285721134,True,True,True,True,0.801627526412778,0.5200817392288364,1.0639350350846215,0.4032311109381266,0.14105287234524985,1.0198897435486747,0.15530151071022447,0.2624548443730479,0.9014138052783407,1.1133855314962986
2021-09-15,0.6487782598766842,0.532937097573056,0.4450188626519492,0.1,0.05,0.075,0.08333333333333333,0.03430027576389838,0.0837691709159385,0.23302478014809092,0.3489562984898007,True,True,True,True,0.7927077321690096,0.5695541492993718,1.0596734247236224,0.45345958192869046,0.15466483444867343,1.026784773995371,0.22424086301092805,0.3491545111905552,0.94933316220625,1.2428027663149506
2021-09-16,0.8346394984326019,0.5447743181269612,0.45916873744766323,0.1,0.05,0.025,0.05,-0.033981283775867066,0.015676100022409045,0.2839177709168763,0.3736476233724937,False,True,True,True,0.772475706685333,0.6020489672031561,1.0441997172983988,0.4739830439906087,0.1674199252337895,1.0234846401222508,0.24102894253808316,0.4496646691686559,0.989317326573651,1.3031439927877202
2021-09-17,0.6986752371247157,0.5018538508471393,0.41191389954947444,0.1,0.05,0.025,0.05,0.05272550991484293,0.0660996151164901,0.2996009521245404,0.377803268269465,True,True,True,True,0.7390107516874258,0.6097430669798516,1.0176475074426667,0.4589166998538065,0.19829235861908728,1.0247609592855627,0.20088777617050946,0.49433749743764066,0.9160116973318546,1.2906689142328167
2021-09-20,0.7175813680111673,0.528413382503221,0.43390407658453534,0.1,0.05,0.025,0.05,0.07632069675750985,0.08885655282054605,0.28003214571720036,0.3110999829038237,True,True,True,True,0.722110980748816,0.592340122897627,1.0048023704498446,0.47838295886015064,0.21021203592137602,1.020212968262195,0.19172228642688793,0.49175816216185764,0.9723307427568275,1.3433944241476596
2021-09-21,0.7423937809945047,0.5612780556359277,0.47166968053044006,0.1,0.05,0.025,0.15,-0.0455960277444456,0.12163013584413163,0.3293839096658573,0.21284471205525168,False,True,True,True,0.7489929353150228,0.6100023598919991,1.0274300469343018,0.4849319574385749,0.1959205704280277,1.0143899941426648,0.20773101466495936,0.5373859125199618,1.0387011086611695,1.5029392123200704
2021-09-22,0.6446328040989309,0.48020858023228236,0.41463272387950895,0.1,0.05,0.025,0.08333333333333333,-0.03379279512963107,0.14925560923215242,0.7255157355024053,0.2721956505566743,False,True,True,True,0.7597653207513942,0.5886626550052766,1.0416484360868308,0.4647516104993825,0.1730174943390154,1.0204552965253373,0.0837691709159385,0.4457279543524817,0.9832527844737124,1.4571856918593376
2021-09-23,0.5273837542141085,0.41753239173573,0.37208434944771196,0.1,0.05,0.075,0.05,0.016442231318213985,0.26824167089446727,0.30061028146237856,0.26446314583502284,True,True,True,True,0.7614512970355912,0.5970862900904472,1.0464041165519098,0.4651448532523324,0.1899517090604533,1.021676004764199,0.015676100022409045,0.43423230417745273,0.9306189930480566,1.433204654507401
2021-09-24,0.5222479423868313,0.4257326990946754,0.36531044282690023,0.3,0.05,0.025,0.05,0.07548244761889888,0.2335013370080503,0.36013203553013984,0.22748534541706977,True,True,True,True,0.7543606264751711,0.5946092556160695,1.0391057679351052,0.4876876542379834,0.1911418784950107,1.0179914771844851,0.0660996151164901,0.3940921782228268,0.9548847056185887,1.4242098101448395
2021-09-27,0.5835937056183605,0.45786404954188237,0.41968883229057086,0.1,0.05,0.025,0.016666666666666666,0.10909427978109543,0.1911755928966543,0.19755774459554187,0.16666803721180967,True,True,True,True,0.774842907808732,0.5537443228129445,1.052708696764842,0.48717703526776945,0.18484255988945603,1.0198556138128183,0.08885655282054605,0.43658665755253834,1.0709346470322538,1.5153175756668193
2021-09-28,0.6316397808935122,0.5308666144609762,0.4608677760345669,0.3,0.05,0.025,0.016666666666666666,-0.017970554356424806,0.20775377382172566,0.05355267806302244,0.06029421076200059,False,True,True,True,0.806189697522085,0.5756545340258832,1.10043338976032,0.514843479179079,0.16913674570943715,1.0123418359967598,0.12163013584413163,0.5483619040868919,1.2111035698787243,1.6362931833346672
2021-09-29,0.6183023476050443,0.5048431586375008,0.44191714053614956,0.3,0.05,0.025,0.05,0.08519326653268378,0.5762601262702529,0.11593151834170978,0.04533179112901964,True,True,True,True,0.8182109328853864,0.6405492968968376,1.1106726391432125,0.5590873100900853,0.14759435545659508,1.0151873855644709,0.14925560923215242,0.47630999927706963,1.1063820891136444,1.6507141247694779
2021-09-30,0.6577888998123158,0.542618433916985,0.5224601277861776,0.1,0.15,0.025,0.016666666666666666,-0.018298102568202967,0.03236861056791129,0.08972985245561738,-0.10836279383179548,False,True,True,False,0.8114914576036233,0.6299490000723622,1.1101498230980342,0.5621565747088064,0.13823468217211984,1.0178746598608857,0.26824167089446727,0.5825783197949805,1.216427961932812,1.766154496213271
2021-10-01,0.6074560437139207,0.49792406281966417,0.5400744998396528,0.1,0.15,0.025,0.05,0.03315670350750288,0.12663069852208952,0.07820231614492457,-0.12714866526909008,True,True,True,False,0.8125228270911488,0.6498048395597404,1.1112614921303505,0.5645960255735802,0.15079139870183822,1.023080600998459,0.2335013370080503,0.5386377866134402,1.1946111381111448,1.7776476626741793
2021-10-04,0.6407043684388757,0.5172795617460224,0.5352593663534163,0.1,0.15,0.025,0.016666666666666666,0.12567246070616678,0.0063821516988875615,0.031067837186623315,-0.2050438941934689,True,True,True,False,0.8094005518035449,0.6514317058349326,1.11116921942657,0.5694443647460506,0.15423974227927847,1.021660248565388,0.1911755928966543,0.5562201989342843,1.2037632186379659,1.837552927528881
2021-10-05,0.698161516304541,0.5852620171839926,0.5831600599190645,0.1,0.15,0.025,0.016666666666666666,0.35053579809210245,-0.15420109575870322,-0.1165391976106056,-0.4139072878918797,True,False,False,False,0.8115417746672839,0.6839567625937516,1.1323991788671197,0.6086490090588893,0.14101844397406244,1.0103011264868118,0.20775377382172566,0.6924164350410411,1.3472152068403087,1.9644829110810844
2021-10-06,0.8089235063707172,0.7090415422210155,0.7045938246946727,0.1,0.05,0.025,0.016666666666666666,-0.45869824916965785,-0.46032860792854313,-0.45332008494573106,-0.6935378402470591,False,False,False,False,0.7447962694318301,0.6152560305930528,1.1292352125680447,0.5737334916357086,0.09952535936245942,0.9928609802511597,0.5762601262702529,1.0335257694292719,1.6717183356795147,2.315018709173187
2021-10-07,0.2320280537697253,0.24621842084422274,0.27235364630476794,0.1,0.05,0.025,0.016666666666666666,0.07596398538597526,0.05736124188770608,-0.03614713562735572,-0.1611122783827148,True,True,False,False,0.6418990912867693,0.5576151039232838,1.0755325320657538,0.5564400929932146,0.10371392860077516,0.9928735992759612,0.03236861056791129,0.5573153240228708,1.1761093682904762,1.8505846493327966
2021-10-08,0.24934604167293067,0.2660300487102703,0.29749943787647487,0.3,0.05,0.025,0.016666666666666666,-0.08709184331569908,-0.04842838237716496,-0.13264669011307006,-0.1869451306033172,False,False,False,False,0.6283284461144177,0.565271974794997,1.0683251069653763,0.5638059014183807,0.11749306552209242,0.9956997030855606,0.12663069852208952,0.6271194268171394,1.2573682355010063,1.886262977030896
2021-10-11,0.17589409785709062,0.2148146316739397,0.24418805088543882,0.4,0.15,0.075,0.016666666666666666,-0.034910786751424006,0.024685685487735753,-0.0308897073837322,-0.14167089191712368,False,True,False,False,0.6509007067078578,0.5761960441356464,1.0914418415609772,0.5462577482553856,0.12493721895951819,1.0067596511982173,0.0063821516988875615,0.47813658384297586,1.1679906769044517,1.7821494461457665
2021-10-12,0.13189427182601246,0.1991019242736691,0.2245069717717171,0.4,0.05,0.075,0.016666666666666666,0.044408285922262536,0.03766189814809762,0.006741532698978148,-0.21405317845999772,True,True,True,False,0.68150355191355,0.614142950301935,1.1302450686354066,0.5768874692433792,0.12326120079431055,1.007143900660968,-0.15420109575870322,0.3829138285721134,1.1364646072845845,1.7296723356764432
2021-10-13,0.1403909176029962,0.23061046088096743,0.2374380710603129,0.4,0.05,0.025,0.016666666666666666,0.05899160064659137,0.007008522982812071,-0.07059972721269014,-0.19443536959461571,True,True,False,False,0.6834280714536946,0.6688119187177302,1.1391383438468619,0.6359620063291335,0.11312383369374926,1.013889937979705,-0.46032860792854313,0.3489562984898007,1.1691214484759471,1.7707693602950498
2021-10-14,0.18124775647928787,0.26907003554616205,0.25256777050653867,0.4,0.05,0.075,0.016666666666666666,-0.029825638878895777,-0.0935083775150618,-0.19809264628741285,-0.20279167462121794,False,False,False,False,0.6694692653141184,0.6780716155694093,1.1265407157830059,0.64718953647171,0.10999520378911103,1.0144847707804767,0.05736124188770608,0.3736476233724937,1.1717700373662736,1.770712690296726
2021-10-15,0.14636501188846457,0.24461741108849236,0.24123397784053877,0.4,0.25,0.075,0.016666666666666666,-0.013977775450798369,-0.0842183077359051,-0.20535098141401464,-0.14295162425742935,False,False,False,False,0.6658934355485999,0.6554671996833502,1.127219174033141,0.6210555175648186,0.12108860611539331,1.019189011927312,-0.04842838237716496,0.377803268269465,1.1165880704437625,1.7223622858034766
2021-10-18,0.11137657434445335,0.23248796608951794,0.233113299426469,0.1,0.15,0.075,0.016666666666666666,-0.021934574091062142,-0.055575392871467955,-0.23611173138009223,-0.045955449280714156,False,False,False,False,0.6578404749182378,0.6485382162366229,1.1155599605256301,0.622310011583831,0.1221175470150775,1.0134530639264916,0.024685685487735753,0.3110999829038237,1.0915714643862082,1.6819698736980826
